locus_tag	ftype	length_bp	gene	EC_number	COG	product
JKMCHIPE_02129	CDS	585	tdk	2.7.1.21		Thymidine kinase
JKMCHIPE_02130	CDS	249				hypothetical protein
JKMCHIPE_02131	CDS	231				hypothetical protein
JKMCHIPE_02132	CDS	603	COQ5_3	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
JKMCHIPE_02133	CDS	570	spsB	3.4.21.89		Signal peptidase IB
JKMCHIPE_02134	CDS	768				hypothetical protein
JKMCHIPE_02135	CDS	480				hypothetical protein
JKMCHIPE_02136	CDS	738	queH	1.17.99.6		Epoxyqueuosine reductase QueH
JKMCHIPE_02137	CDS	1401	ntpJ_2			Potassium/sodium uptake protein NtpJ
JKMCHIPE_02138	CDS	1353	murT	6.3.5.13	COG0769	Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit MurT
JKMCHIPE_02139	CDS	699	gatD	6.3.5.13	COG3442	Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit GatD
JKMCHIPE_02140	CDS	1152	mtlD_2	1.1.1.17	COG0246	Mannitol-1-phosphate 5-dehydrogenase
JKMCHIPE_02141	CDS	438	mtlF_1		COG2213	Mannitol-specific phosphotransferase enzyme IIA component
JKMCHIPE_02142	CDS	1767				hypothetical protein
JKMCHIPE_02143	CDS	678	natA	7.2.2.4	COG4555	ABC transporter ATP-binding protein NatA
JKMCHIPE_02144	CDS	1128				hypothetical protein
JKMCHIPE_02145	CDS	441	mtlF_2		COG2213	Mannitol-specific phosphotransferase enzyme IIA component
JKMCHIPE_02146	CDS	2034	mtlR			Transcriptional regulator MtlR
JKMCHIPE_02147	CDS	1704				hypothetical protein
JKMCHIPE_02148	CDS	951	gmuF	5.3.1.8	COG1482	putative mannose-6-phosphate isomerase GmuF
JKMCHIPE_02149	CDS	1026	amiE	3.5.1.28		N-acetylmuramyl-L-alanine amidase
JKMCHIPE_02150	CDS	870	catE	1.13.11.2	COG2514	Catechol-2,3-dioxygenase
JKMCHIPE_02151	CDS	1893		7.6.2.-	COG1132	Fatty acid ABC transporter ATP-binding/permease protein
JKMCHIPE_02152	CDS	1728			COG1132	putative ABC transporter ATP-binding protein
JKMCHIPE_02153	CDS	651				hypothetical protein
JKMCHIPE_02154	CDS	297	glpE_2	2.8.1.1		Thiosulfate sulfurtransferase GlpE
JKMCHIPE_02155	CDS	621	azoR	1.7.1.17	COG1182	FMN-dependent NADH-azoreductase
JKMCHIPE_02156	CDS	1167				hypothetical protein
JKMCHIPE_02157	CDS	354				hypothetical protein
JKMCHIPE_02158	CDS	1023	pgl_1	3.1.1.31	COG2706	6-phosphogluconolactonase
JKMCHIPE_02159	CDS	162				hypothetical protein
JKMCHIPE_02160	CDS	435				hypothetical protein
JKMCHIPE_02161	CDS	1860				hypothetical protein
JKMCHIPE_02162	CDS	1161	ghrB_2	1.1.1.81		Glyoxylate/hydroxypyruvate reductase B
JKMCHIPE_02163	CDS	1425	araA	5.3.1.4		L-arabinose isomerase
JKMCHIPE_02164	CDS	699	sgbE	5.1.3.4	COG0235	L-ribulose-5-phosphate 4-epimerase SgbE
JKMCHIPE_02165	CDS	1662	xylB_1	2.7.1.17		Xylulose kinase
JKMCHIPE_02166	CDS	1401	xylT			D-xylose transporter
JKMCHIPE_02167	CDS	1080	araR_1		COG1609	Arabinose metabolism transcriptional repressor
JKMCHIPE_02168	CDS	960		3.2.1.55	COG3940	Extracellular exo-alpha-(1->5)-L-arabinofuranosidase
JKMCHIPE_02169	CDS	1512	abfA_1	3.2.1.55	COG3534	Intracellular exo-alpha-(1->5)-L-arabinofuranosidase 1
JKMCHIPE_02170	CDS	564				hypothetical protein
JKMCHIPE_02171	CDS	864	araQ_4		COG0395	L-arabinose transport system permease protein AraQ
JKMCHIPE_02172	CDS	897	melD		COG1175	Melibiose/raffinose/stachyose import permease protein MelD
JKMCHIPE_02173	CDS	1272	ugpB		COG1653	sn-glycerol-3-phosphate-binding periplasmic protein UgpB
JKMCHIPE_02174	CDS	1518	abfA_2	3.2.1.55		Intracellular exo-alpha-(1->5)-L-arabinofuranosidase
JKMCHIPE_02175	CDS	891				hypothetical protein
JKMCHIPE_02176	CDS	825	nadE	6.3.1.5	COG0171	NH(3)-dependent NAD(+) synthetase
JKMCHIPE_02177	CDS	1473	pncB2	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase pncB2
JKMCHIPE_02178	CDS	363				hypothetical protein
JKMCHIPE_02179	CDS	753	mta		COG0789	HTH-type transcriptional activator mta
JKMCHIPE_02180	CDS	924	ccpB			Catabolite control protein B
JKMCHIPE_02181	CDS	273				hypothetical protein
JKMCHIPE_02182	CDS	1626	groL		COG0459	60 kDa chaperonin
JKMCHIPE_02183	CDS	285	groS		COG0234	10 kDa chaperonin
JKMCHIPE_02184	CDS	663	MroQ	3.4.22.-		Membrane-embedded CAAX protease MroQ
JKMCHIPE_02185	CDS	1293	gmuC_3		COG1455	PTS system oligo-beta-mannoside-specific EIIC component
JKMCHIPE_02186	CDS	630				hypothetical protein
JKMCHIPE_02187	CDS	810	yycJ	3.-.-.-	COG1235	Putative metallo-hydrolase YycJ
JKMCHIPE_02188	CDS	870	yycI		COG4853	Two-component system WalR/WalK regulatory protein YycI
JKMCHIPE_02189	CDS	1317				hypothetical protein
JKMCHIPE_02190	CDS	1836	walK	2.7.13.3		Sensor histidine kinase WalK
JKMCHIPE_02191	CDS	705	walR		COG0745	Transcriptional regulatory protein WalR
JKMCHIPE_02192	CDS	861				DegV domain-containing protein
JKMCHIPE_02193	CDS	570				hypothetical protein
JKMCHIPE_02194	tRNA	73				tRNA-Lys(ctt)
JKMCHIPE_02195	CDS	387				hypothetical protein
JKMCHIPE_02196	CDS	522				hypothetical protein
JKMCHIPE_02197	CDS	1035	sppA_2	3.4.21.-	COG0616	Putative signal peptide peptidase SppA
JKMCHIPE_02198	CDS	1368	lcnD			Lactococcin A secretion protein LcnD
JKMCHIPE_02199	CDS	2154	lagD	3.4.22.-		Lactococcin-G-processing and transport ATP-binding protein LagD
JKMCHIPE_02200	CDS	237				hypothetical protein
JKMCHIPE_02201	CDS	216				hypothetical protein
JKMCHIPE_02202	CDS	753	agrA_2		COG3279	Accessory gene regulator protein A
JKMCHIPE_02203	CDS	1284				hypothetical protein
JKMCHIPE_02204	CDS	147				hypothetical protein
JKMCHIPE_02205	CDS	339				hypothetical protein
JKMCHIPE_02206	CDS	198	pisA			Bacteriocin piscicolin-126
JKMCHIPE_02207	CDS	1728				hypothetical protein
JKMCHIPE_02208	CDS	1194	opuAA	7.6.2.9	COG4175	Glycine betaine transport ATP-binding protein OpuAA
JKMCHIPE_02209	CDS	645				hypothetical protein
JKMCHIPE_02210	CDS	135				hypothetical protein
JKMCHIPE_02211	CDS	2133	feoB		COG0370	Fe(2+) transporter FeoB
JKMCHIPE_02212	CDS	474				hypothetical protein
JKMCHIPE_02213	CDS	225	nrdH		COG0695	Glutaredoxin-like protein NrdH
JKMCHIPE_02214	CDS	2160	nrdE2	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase subunit alpha 2
JKMCHIPE_02215	CDS	966	nrdF	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase 2 subunit beta
JKMCHIPE_02216	CDS	1140				hypothetical protein
JKMCHIPE_02217	CDS	714	sapB		COG1285	Protein SapB
JKMCHIPE_02218	CDS	702	nagB	3.5.99.6	COG0363	Glucosamine-6-phosphate deaminase
JKMCHIPE_02219	CDS	1533	ybiT_2		COG0488	putative ABC transporter ATP-binding protein YbiT
JKMCHIPE_02220	CDS	1203				putative transporter
JKMCHIPE_02221	CDS	690				hypothetical protein
JKMCHIPE_02222	CDS	369	rplL		COG0222	50S ribosomal protein L7/L12
JKMCHIPE_02223	CDS	504	rplJ			50S ribosomal protein L10
JKMCHIPE_02224	CDS	690	rplA			50S ribosomal protein L1
JKMCHIPE_02225	CDS	423	rplK			50S ribosomal protein L11
JKMCHIPE_02226	CDS	669	sdhB	4.3.1.17		L-serine dehydratase, beta chain
JKMCHIPE_02227	CDS	873	sdhA	4.3.1.17		L-serine dehydratase, alpha chain
JKMCHIPE_02228	CDS	1020		1.13.12.4	COG1304	Lactate 2-monooxygenase
JKMCHIPE_02229	CDS	888				hypothetical protein
JKMCHIPE_02230	CDS	546	nusG			Transcription termination/antitermination protein NusG
JKMCHIPE_02231	CDS	171	secE		COG0690	Protein translocase subunit SecE
JKMCHIPE_02232	CDS	153	rpmG3		COG0267	50S ribosomal protein L33 3
JKMCHIPE_02233	CDS	645				hypothetical protein
JKMCHIPE_02234	CDS	504	queT_2		COG4708	Queuosine precursor transporter QueT
JKMCHIPE_02235	CDS	966	ytlR	2.7.1.-	COG1597	Putative lipid kinase YtlR
JKMCHIPE_02236	CDS	1173	lnrN		COG0842	Linearmycin resistance permease protein LnrN
JKMCHIPE_02237	CDS	1146				hypothetical protein
JKMCHIPE_02238	CDS	933	lnrL	3.6.3.-	COG1131	Linearmycin resistance ATP-binding protein LnrL
JKMCHIPE_02239	CDS	1080				hypothetical protein
JKMCHIPE_02240	CDS	630	lnrK		COG2197	Transcriptional regulatory protein LnrK
JKMCHIPE_02241	CDS	228				hypothetical protein
JKMCHIPE_02242	CDS	2589	recD2	3.6.4.12		ATP-dependent RecD-like DNA helicase
JKMCHIPE_02243	CDS	660	gpmB	5.4.2.-		phosphoglycerate mutase GpmB
JKMCHIPE_02244	CDS	504	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
JKMCHIPE_02245	CDS	867	rlmA	2.1.1.187	COG0500	23S rRNA (guanine(745)-N(1))-methyltransferase
JKMCHIPE_02246	CDS	642	cutC		COG3142	Copper homeostasis protein CutC
JKMCHIPE_02247	CDS	1362	mgtE		COG2239	Magnesium transporter MgtE
JKMCHIPE_02248	CDS	900				hypothetical protein
JKMCHIPE_02249	CDS	798	ppnKA	2.7.1.23	COG0061	NAD kinase 1
JKMCHIPE_02250	CDS	705	yjbM	2.7.6.5	COG2357	GTP pyrophosphokinase YjbM
JKMCHIPE_02251	CDS	576	yjbK	3.6.1.-	COG4116	Putative triphosphatase YjbK
JKMCHIPE_02252	CDS	678				hypothetical protein
JKMCHIPE_02253	CDS	1809	pepF1_1	3.4.24.-		Oligoendopeptidase F, plasmid
JKMCHIPE_02254	CDS	999				hypothetical protein
JKMCHIPE_02255	CDS	654	mecA		COG4862	Adapter protein MecA 1
JKMCHIPE_02256	CDS	399	spxA_4		COG1393	Regulatory protein Spx
JKMCHIPE_02257	CDS	708	yfnB_2	3.-.-.-	COG1011	Putative HAD-hydrolase YfnB
JKMCHIPE_02258	CDS	3195	rapA_2	3.6.4.-		RNA polymerase-associated protein RapA
JKMCHIPE_02259	CDS	3129				hypothetical protein
JKMCHIPE_02260	CDS	1122	sbcD			Nuclease SbcCD subunit D
JKMCHIPE_02261	CDS	624	plsC	2.3.1.-	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
JKMCHIPE_02262	CDS	735	yfiC	2.1.1.223		tRNA1(Val) (adenine(37)-N6)-methyltransferase
JKMCHIPE_02263	CDS	285				hypothetical protein
JKMCHIPE_02264	CDS	1884	oatA_2	2.3.1.-		O-acetyltransferase OatA
JKMCHIPE_02265	CDS	876				hypothetical protein
JKMCHIPE_02266	CDS	1770	aspS	6.1.1.12		Aspartate--tRNA ligase
JKMCHIPE_02267	CDS	1293	hisS	6.1.1.21		Histidine--tRNA ligase
JKMCHIPE_02268	CDS	948	iolS	1.1.1.-	COG0667	Aldo-keto reductase IolS
JKMCHIPE_02269	CDS	1260	cypC	1.11.2.4		Fatty-acid peroxygenase
JKMCHIPE_02270	CDS	447	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
JKMCHIPE_02271	CDS	2214	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
JKMCHIPE_02272	CDS	765	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
JKMCHIPE_02273	CDS	948	prmA	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
JKMCHIPE_02274	CDS	489				hypothetical protein
JKMCHIPE_02275	CDS	672		3.2.2.-		Putative 3-methyladenine DNA glycosylase
JKMCHIPE_02276	CDS	1287			COG2256	putative AAA domain-containing protein
JKMCHIPE_02277	CDS	285				hypothetical protein
JKMCHIPE_02278	CDS	480				Putative universal stress protein
JKMCHIPE_02279	CDS	129				hypothetical protein
JKMCHIPE_02280	CDS	1584	ybiT_3		COG0488	putative ABC transporter ATP-binding protein YbiT
JKMCHIPE_02281	CDS	1185	ackA	2.7.2.1	COG0282	Acetate kinase
JKMCHIPE_02282	CDS	1008	prmC_2	2.1.1.297		Release factor glutamine methyltransferase
JKMCHIPE_02283	CDS	360				hypothetical protein
JKMCHIPE_02284	CDS	426				hypothetical protein
JKMCHIPE_02285	CDS	303				hypothetical protein
JKMCHIPE_02286	CDS	495				hypothetical protein
JKMCHIPE_02287	CDS	279	comGC		COG4537	ComG operon protein 3
JKMCHIPE_02288	CDS	1050	epsF_2		COG1459	Type II secretion system protein F
JKMCHIPE_02289	CDS	876	comGA		COG2804	ComG operon protein 1
JKMCHIPE_02290	CDS	1755	adeC	3.5.4.2		Adenine deaminase
JKMCHIPE_02291	CDS	663	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
JKMCHIPE_02292	CDS	783	thiK	2.7.1.89		Thiamine kinase
JKMCHIPE_02293	CDS	1212				hypothetical protein
JKMCHIPE_02294	CDS	738	ecsA		COG1131	ABC-type transporter ATP-binding protein EcsA
JKMCHIPE_02295	CDS	435	hit		COG0537	Protein hit
JKMCHIPE_02296	CDS	345				hypothetical protein
JKMCHIPE_02297	CDS	1011	prsA_3	5.2.1.8		Foldase protein PrsA
JKMCHIPE_02298	CDS	945	yhaM	3.1.-.-	COG3481	3'-5' exoribonuclease YhaM
JKMCHIPE_02299	CDS	2721				hypothetical protein
JKMCHIPE_02300	CDS	1221				hypothetical protein
JKMCHIPE_02301	CDS	837	ywpJ_2	3.1.3.-	COG0561	Phosphatase YwpJ
JKMCHIPE_02302	rRNA	111				5S ribosomal RNA
JKMCHIPE_02303	rRNA	2911				23S ribosomal RNA
JKMCHIPE_02304	rRNA	1558				16S ribosomal RNA
JKMCHIPE_02305	CDS	1311				hypothetical protein
JKMCHIPE_02306	CDS	1419	yjmB		COG2211	putative symporter YjmB
JKMCHIPE_02307	CDS	1569	xynB	3.2.1.37		Beta-xylosidase
JKMCHIPE_02308	CDS	282				hypothetical protein
JKMCHIPE_02309	CDS	924	pemA	3.1.1.11	COG4677	Pectinesterase A
JKMCHIPE_02310	CDS	900				hypothetical protein
JKMCHIPE_02311	CDS	1338				hypothetical protein
JKMCHIPE_02312	CDS	1104	yteR	3.2.1.172	COG4225	Unsaturated rhamnogalacturonyl hydrolase YteR
JKMCHIPE_02313	CDS	1509	lipO		COG1653	Lipoprotein LipO
JKMCHIPE_02314	CDS	693				hypothetical protein
JKMCHIPE_02315	CDS	975	yteP_1		COG4209	putative multiple-sugar transport system permease YteP
JKMCHIPE_02316	CDS	873	araQ_5		COG0395	L-arabinose transport system permease protein AraQ
JKMCHIPE_02317	CDS	2199	yesS		COG2207	HTH-type transcriptional regulator YesS
JKMCHIPE_02318	CDS	993	exuR		COG1609	putative HTH-type transcriptional repressor ExuR
JKMCHIPE_02319	CDS	1422	uxaB	1.1.1.58	COG0246	Altronate oxidoreductase
JKMCHIPE_02320	CDS	1500	uxaA	4.2.1.7	COG2721	Altronate dehydratase
JKMCHIPE_02321	CDS	1395	uxaC	5.3.1.12	COG1904	Uronate isomerase
JKMCHIPE_02322	CDS	684	rhgT	3.1.1.-	COG2755	Rhamnogalacturonan acetylesterase RhgT
JKMCHIPE_02323	CDS	837	nfo_2	3.1.21.2		endonuclease 4
JKMCHIPE_02324	CDS	1755		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
JKMCHIPE_02325	CDS	342				hypothetical protein
JKMCHIPE_02326	CDS	2172	pbpF		COG0744	Penicillin-binding protein 1F
JKMCHIPE_02327	CDS	858	rluD_2	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
JKMCHIPE_02328	CDS	858	gmuE_2	2.7.1.4	COG1940	Putative fructokinase
JKMCHIPE_02329	CDS	2703	mngB	3.2.1.-	COG0383	Mannosylglycerate hydrolase
JKMCHIPE_02330	CDS	1290				hypothetical protein
JKMCHIPE_02331	CDS	1047	araR_2		COG1609	Arabinose metabolism transcriptional repressor
JKMCHIPE_02332	CDS	2154				hypothetical protein
JKMCHIPE_02333	CDS	1446	rhaR_3			HTH-type transcriptional activator RhaR
JKMCHIPE_02334	CDS	1725				hypothetical protein
JKMCHIPE_02335	CDS	615				hypothetical protein
JKMCHIPE_02336	CDS	1458				hypothetical protein
JKMCHIPE_02337	CDS	921	araQ_6		COG0395	L-arabinose transport system permease protein AraQ
JKMCHIPE_02338	CDS	948	yteP_2		COG4209	putative multiple-sugar transport system permease YteP
JKMCHIPE_02339	CDS	720	rluB_2	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
JKMCHIPE_02340	CDS	1647	murJ_2		COG2244	Lipid II flippase MurJ
JKMCHIPE_02341	CDS	591				hypothetical protein
JKMCHIPE_02342	CDS	1506	murE	6.3.2.7	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine ligase
JKMCHIPE_02343	CDS	1353	licC_3		COG1455	Lichenan permease IIC component
JKMCHIPE_02344	CDS	519				hypothetical protein
JKMCHIPE_02345	CDS	327	licA_3		COG1447	Lichenan-specific phosphotransferase enzyme IIA component
JKMCHIPE_02346	CDS	1980	licR_2		COG1762	putative licABCH operon regulator
JKMCHIPE_02347	CDS	315				hypothetical protein
JKMCHIPE_02348	CDS	294				hypothetical protein
JKMCHIPE_02349	CDS	1071				hypothetical protein
JKMCHIPE_02350	CDS	2844				hypothetical protein
JKMCHIPE_02351	CDS	225				hypothetical protein
JKMCHIPE_02352	CDS	762				hypothetical protein
JKMCHIPE_02353	CDS	1722			COG1132	putative ABC transporter ATP-binding protein
JKMCHIPE_02354	CDS	1785			COG1132	putative ABC transporter ATP-binding protein
JKMCHIPE_02355	CDS	1554	hcf136			Ycf48-like protein
JKMCHIPE_02356	CDS	2415	leuS	6.1.1.4		Leucine--tRNA ligase
JKMCHIPE_02357	CDS	2019		3.2.1.17		Muramidase-2
JKMCHIPE_02358	CDS	657				hypothetical protein
JKMCHIPE_02359	CDS	957				hypothetical protein
JKMCHIPE_02360	CDS	567	rsmH_2	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
JKMCHIPE_02361	CDS	1770			COG1132	putative ABC transporter ATP-binding protein
JKMCHIPE_02362	CDS	1713			COG1132	putative ABC transporter ATP-binding protein
JKMCHIPE_02363	CDS	669				hypothetical protein
JKMCHIPE_02364	CDS	789				hypothetical protein
JKMCHIPE_02365	CDS	1473	bmr3			Multidrug resistance protein 3
JKMCHIPE_02366	CDS	1194	metK	2.5.1.6		S-adenosylmethionine synthase
JKMCHIPE_02367	tRNA	74				tRNA-Glu(ttc)
JKMCHIPE_02368	tRNA	76				tRNA-Ile(gat)
JKMCHIPE_02369	tRNA	71				tRNA-Gly(tcc)
JKMCHIPE_02370	tRNA	76				tRNA-Asp(gtc)
JKMCHIPE_02371	tRNA	76				tRNA-Met(cat)
JKMCHIPE_02372	tRNA	90				tRNA-Ser(tga)
JKMCHIPE_02373	tRNA	74				tRNA-Glu(ttc)
JKMCHIPE_02374	tRNA	91				tRNA-Ser(gga)
JKMCHIPE_02375	tRNA	76				tRNA-Asn(gtt)
JKMCHIPE_02376	rRNA	111				5S ribosomal RNA
JKMCHIPE_02377	rRNA	2911				23S ribosomal RNA
JKMCHIPE_02378	rRNA	1558				16S ribosomal RNA
JKMCHIPE_02379	CDS	1497	lysS	6.1.1.6	COG1190	Lysine--tRNA ligase
JKMCHIPE_02380	CDS	1005	dusB	1.3.1.-	COG0042	tRNA-dihydrouridine synthase B
JKMCHIPE_02381	CDS	888	hslO		COG1281	33 kDa chaperonin
JKMCHIPE_02382	CDS	2112	ftsH	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
JKMCHIPE_02383	CDS	546	hpt	2.4.2.8		Hypoxanthine-guanine phosphoribosyltransferase
JKMCHIPE_02384	CDS	1455	tilS	6.3.4.19		tRNA(Ile)-lysidine synthase
JKMCHIPE_02385	CDS	471	pnp_2	2.7.7.8		Polyribonucleotide nucleotidyltransferase
JKMCHIPE_02386	CDS	426	ftsL_2			Cell division protein FtsL
JKMCHIPE_02387	CDS	270				hypothetical protein
JKMCHIPE_02388	CDS	909	murJ_3			lipid II flippase MurJ
JKMCHIPE_02389	CDS	681	murJ_4		COG2244	Lipid II flippase MurJ
JKMCHIPE_02390	CDS	3522	mfd	3.6.4.-		Transcription-repair-coupling factor
JKMCHIPE_02391	CDS	561	pth	3.1.1.29		Peptidyl-tRNA hydrolase
JKMCHIPE_02392	CDS	975	ldh_2	1.1.1.27	COG0039	L-lactate dehydrogenase
JKMCHIPE_02393	CDS	1401				hypothetical protein
JKMCHIPE_02394	CDS	723			COG0217	putative transcriptional regulatory protein
JKMCHIPE_02395	CDS	507				hypothetical protein
JKMCHIPE_02396	CDS	1800	pepF1_2	3.4.24.-		Oligoendopeptidase F, plasmid
JKMCHIPE_02397	CDS	1575				hypothetical protein
JKMCHIPE_02398	CDS	510				hypothetical protein
JKMCHIPE_02399	CDS	855	mreC		COG1792	Cell shape-determining protein MreC
JKMCHIPE_02400	CDS	639	thiN	2.7.6.2	COG1564	Thiamine pyrophosphokinase
JKMCHIPE_02401	CDS	651	rpe_2	5.1.3.1		Ribulose-phosphate 3-epimerase
JKMCHIPE_02402	CDS	900	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
JKMCHIPE_02403	CDS	2070	prkC	2.7.11.1	COG0515	Serine/threonine-protein kinase PrkC
JKMCHIPE_02404	CDS	741	stp	3.1.3.16	COG0631	Serine/threonine phosphatase stp
JKMCHIPE_02405	CDS	1359	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
JKMCHIPE_02406	CDS	939	fmt	2.1.2.9		Methionyl-tRNA formyltransferase
JKMCHIPE_02407	CDS	492	def_2	3.5.1.88		Peptide deformylase
JKMCHIPE_02408	CDS	2409	priA	3.6.4.-		primosomal protein N'
JKMCHIPE_02409	CDS	306	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
JKMCHIPE_02410	CDS	615	gmk_2	2.7.4.8	COG0194	Guanylate kinase
JKMCHIPE_02411	CDS	285				hypothetical protein
JKMCHIPE_02412	CDS	891				hypothetical protein
JKMCHIPE_02413	CDS	219				hypothetical protein
JKMCHIPE_02414	CDS	1701				hypothetical protein
JKMCHIPE_02415	CDS	843				hypothetical protein
JKMCHIPE_02416	CDS	1293				ISL3 family transposase IS1251
JKMCHIPE_02417	CDS	570	thiT			Thiamine transporter ThiT
JKMCHIPE_02418	CDS	972	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
JKMCHIPE_02419	CDS	1374	glmU		COG1207	Bifunctional protein GlmU
JKMCHIPE_02420	CDS	819	purR_1		COG0503	Pur operon repressor
JKMCHIPE_02421	CDS	825	znuB		COG1108	High-affinity zinc uptake system membrane protein ZnuB
JKMCHIPE_02422	CDS	681	znuC	7.2.2.-	COG1121	High-affinity zinc uptake system ATP-binding protein ZnuC
JKMCHIPE_02423	CDS	939	znuA		COG0803	High-affinity zinc uptake system binding-protein ZnuA
JKMCHIPE_02424	CDS	846	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
JKMCHIPE_02425	CDS	2574	mprF_2	2.3.2.3		Phosphatidylglycerol lysyltransferase
JKMCHIPE_02426	CDS	807	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
JKMCHIPE_02427	CDS	1557	rny_2	3.1.-.-	COG1418	Ribonuclease Y
JKMCHIPE_02428	CDS	1050	recA		COG0468	Protein RecA
JKMCHIPE_02429	CDS	1242	cinA		COG1058	Putative competence-damage inducible protein
JKMCHIPE_02430	CDS	579	pgsA	2.7.8.5		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
JKMCHIPE_02431	CDS	924				hypothetical protein
JKMCHIPE_02432	CDS	1287				hypothetical protein
JKMCHIPE_02433	CDS	1269				hypothetical protein
JKMCHIPE_02434	CDS	462	mscL		COG1970	Large-conductance mechanosensitive channel
JKMCHIPE_02435	CDS	447	elaA		COG2153	Protein ElaA
JKMCHIPE_02436	CDS	246	veg		COG4466	Protein Veg
JKMCHIPE_02437	CDS	579	sigH		COG1595	RNA polymerase sigma-H factor
JKMCHIPE_02438	CDS	531				hypothetical protein
JKMCHIPE_02439	CDS	861		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
JKMCHIPE_02440	CDS	396	mrnC	3.1.26.-	COG1939	Mini-ribonuclease 3
JKMCHIPE_02441	CDS	1413	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
JKMCHIPE_02442	CDS	537	cysE	2.3.1.30	COG1045	Serine acetyltransferase
JKMCHIPE_02443	CDS	1461	gltX	6.1.1.17		Glutamate--tRNA ligase
JKMCHIPE_02444	CDS	1158	yacL	3.1.-.-	COG4956	putative PIN and TRAM-domain containing protein YacL
JKMCHIPE_02445	CDS	1371	radA	3.6.4.-	COG1066	DNA repair protein RadA
JKMCHIPE_02446	CDS	528	dut	3.6.1.23	COG0756	Deoxyuridine 5'-triphosphate nucleotidohydrolase
JKMCHIPE_02447	CDS	807	proB	2.7.2.11	COG0263	Glutamate 5-kinase 1
JKMCHIPE_02448	CDS	1248	proA	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
JKMCHIPE_02449	CDS	345				hypothetical protein
JKMCHIPE_02450	CDS	327				hypothetical protein
JKMCHIPE_02451	CDS	1203	yfmO			Multidrug efflux protein YfmO
JKMCHIPE_02452	CDS	516				hypothetical protein
JKMCHIPE_02453	CDS	447				hypothetical protein
JKMCHIPE_02454	CDS	1479	msr(C)			ABC-F type ribosomal protection protein Msr(C)
JKMCHIPE_02455	CDS	630	yodC	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase YodC
JKMCHIPE_02456	CDS	465	slyA_3			Transcriptional regulator SlyA
JKMCHIPE_02457	CDS	1269				hypothetical protein
JKMCHIPE_02458	CDS	738		1.-.-.-		putative oxidoreductase
JKMCHIPE_02459	CDS	570		2.3.1.-		Putative acetyltransferase
JKMCHIPE_02460	CDS	873	hdfR_3			HTH-type transcriptional regulator HdfR
JKMCHIPE_02461	CDS	873	sacY		COG3711	Levansucrase and sucrase synthesis operon antiterminator
JKMCHIPE_02462	CDS	1959	ptsG_3	2.7.1.199	COG1263	PTS system glucose-specific EIICBA component
JKMCHIPE_02463	CDS	99				hypothetical protein
JKMCHIPE_02464	CDS	852	qorB	1.6.5.2	COG0702	Quinone oxidoreductase 2
JKMCHIPE_02465	CDS	468	ywnA		COG1959	Putative HTH-type transcriptional regulator YwnA
JKMCHIPE_02466	CDS	483				hypothetical protein
JKMCHIPE_02467	CDS	864	rhaS_3			HTH-type transcriptional activator RhaS
JKMCHIPE_02468	CDS	849				hypothetical protein
JKMCHIPE_02469	CDS	342	xylB_2	2.7.1.17	COG1070	Xylulose kinase
JKMCHIPE_02470	CDS	708	ygaZ_2		COG1296	Inner membrane protein YgaZ
JKMCHIPE_02471	CDS	324				hypothetical protein
JKMCHIPE_02472	CDS	1038				Zinc-type alcohol dehydrogenase-like protein
JKMCHIPE_02473	CDS	984	dus	1.3.1.-		putative tRNA-dihydrouridine synthase
