locus_tag	ftype	length_bp	gene	EC_number	COG	product
EEFKBDCK_02044	CDS	657	rpiA	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
EEFKBDCK_02045	CDS	603				hypothetical protein
EEFKBDCK_02046	CDS	432	hmp_2	1.14.12.17	COG1017	Flavohemoprotein
EEFKBDCK_02047	CDS	522	gltD_1	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
EEFKBDCK_02048	CDS	939	gltD_2	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
EEFKBDCK_02049	CDS	4434	gltB	1.4.1.13	COG0067	Glutamate synthase [NADPH] large chain
EEFKBDCK_02050	CDS	1410	sad	1.2.1.16	COG1012	Succinate semialdehyde dehydrogenase [NAD(P)+] Sad
EEFKBDCK_02051	CDS	912	hemF	1.3.3.3	COG0408	Oxygen-dependent coproporphyrinogen-III oxidase
EEFKBDCK_02052	CDS	381	panD	4.1.1.11		Aspartate 1-decarboxylase
EEFKBDCK_02053	CDS	453				hypothetical protein
EEFKBDCK_02054	CDS	1869	rnb	3.1.13.1		Exoribonuclease 2
EEFKBDCK_02055	CDS	1083	prfA		COG0216	Peptide chain release factor RF1
EEFKBDCK_02056	CDS	1248	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
EEFKBDCK_02057	CDS	1569	fimW			Cyclic-di-GMP receptor FimW
EEFKBDCK_02058	CDS	1344	bioA	2.6.1.62		Adenosylmethionine-8-amino-7-oxononanoate aminotransferase
EEFKBDCK_02059	CDS	291	groS		COG0234	10 kDa chaperonin
EEFKBDCK_02060	CDS	1644	groL		COG0459	60 kDa chaperonin
EEFKBDCK_02061	CDS	477				hypothetical protein
EEFKBDCK_02062	CDS	369				IS3 family transposase ISNeu4
EEFKBDCK_02063	CDS	468				hypothetical protein
EEFKBDCK_02064	CDS	969	lipA	2.8.1.8	COG0320	Lipoyl synthase
EEFKBDCK_02065	CDS	621	lipB	2.3.1.181	COG0321	Octanoyltransferase
EEFKBDCK_02066	CDS	288				hypothetical protein
EEFKBDCK_02067	CDS	261	ilvE_2	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
EEFKBDCK_02068	CDS	615	dat	2.6.1.21		D-alanine aminotransferase
EEFKBDCK_02069	CDS	1146	dacC	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacC
EEFKBDCK_02070	CDS	828	phzF	5.3.3.17		Trans-2,3-dihydro-3-hydroxyanthranilate isomerase
EEFKBDCK_02071	CDS	1311	pcnB	2.7.7.19	COG0617	Poly(A) polymerase I
EEFKBDCK_02072	CDS	501	folK	2.7.6.3	COG0801	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
EEFKBDCK_02073	CDS	792	panB	2.1.2.11		3-methyl-2-oxobutanoate hydroxymethyltransferase
EEFKBDCK_02074	CDS	840	panC	6.3.2.1		Pantothenate synthetase
EEFKBDCK_02075	CDS	2523	pknD	2.7.11.1		Serine/threonine-protein kinase PknD
EEFKBDCK_02076	CDS	831	prpC	3.1.3.16	COG0631	Protein phosphatase PrpC
EEFKBDCK_02077	CDS	669				hypothetical protein
EEFKBDCK_02078	CDS	765	rbn	3.1.26.11		Ribonuclease BN
EEFKBDCK_02079	CDS	363				hypothetical protein
EEFKBDCK_02080	CDS	1575				hypothetical protein
EEFKBDCK_02081	CDS	411				hypothetical protein
EEFKBDCK_02082	CDS	168				hypothetical protein
EEFKBDCK_02083	CDS	327				hypothetical protein
EEFKBDCK_02084	CDS	3909				hypothetical protein
EEFKBDCK_02085	CDS	1017				hypothetical protein
EEFKBDCK_02086	CDS	414				hypothetical protein
EEFKBDCK_02087	CDS	246				hypothetical protein
EEFKBDCK_02088	CDS	705	mtgA	2.4.1.129	COG0744	Biosynthetic peptidoglycan transglycosylase
EEFKBDCK_02089	CDS	813	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
EEFKBDCK_02090	CDS	453				hypothetical protein
EEFKBDCK_02091	CDS	1410		5.4.4.3	COG0174	3-hydroxylaminophenol mutase
EEFKBDCK_02092	CDS	1653	glcA		COG1620	Glycolate permease GlcA
EEFKBDCK_02093	CDS	651			COG1556	putative protein
EEFKBDCK_02094	CDS	1434	lutB		COG1139	Lactate utilization protein B
EEFKBDCK_02095	CDS	765	lutA		COG0247	Lactate utilization protein A
EEFKBDCK_02096	CDS	738	pdhR		COG2186	Pyruvate dehydrogenase complex repressor
EEFKBDCK_02097	CDS	498				hypothetical protein
EEFKBDCK_02098	CDS	1089				IS3 family transposase ISCARN101
EEFKBDCK_02099	CDS	267				IS3 family transposase ISXcd1
EEFKBDCK_02100	CDS	657				IS3 family transposase ISShfr8
EEFKBDCK_02101	CDS	222				hypothetical protein
EEFKBDCK_02102	CDS	1134				hypothetical protein
EEFKBDCK_02103	CDS	1068				hypothetical protein
EEFKBDCK_02104	CDS	570				hypothetical protein
EEFKBDCK_02105	CDS	801				hypothetical protein
EEFKBDCK_02106	CDS	1878				hypothetical protein
EEFKBDCK_02107	CDS	195				hypothetical protein
EEFKBDCK_02108	CDS	1635				hypothetical protein
EEFKBDCK_02109	CDS	987				hypothetical protein
EEFKBDCK_02110	CDS	129				hypothetical protein
EEFKBDCK_02111	CDS	732	cinA			Putative competence-damage inducible protein
EEFKBDCK_02112	CDS	1365	algC_2	5.4.2.2	COG1109	Phosphomannomutase/phosphoglucomutase
EEFKBDCK_02113	CDS	489	gmm	3.6.1.-	COG0494	GDP-mannose mannosyl hydrolase
EEFKBDCK_02114	CDS	1419	rfbM	2.7.7.13	COG0662	Mannose-1-phosphate guanylyltransferase RfbM
EEFKBDCK_02115	CDS	1335	rkpK	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
EEFKBDCK_02116	CDS	807	tagA	2.4.1.187	COG1922	N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase
EEFKBDCK_02117	CDS	1158	mshA_2	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
EEFKBDCK_02118	CDS	1155				hypothetical protein
EEFKBDCK_02119	CDS	1212				hypothetical protein
EEFKBDCK_02120	CDS	861				hypothetical protein
EEFKBDCK_02121	CDS	2013				hypothetical protein
EEFKBDCK_02122	CDS	1083	epsF_3	2.4.-.-	COG0438	Putative glycosyltransferase EpsF
EEFKBDCK_02123	CDS	1191	mshA_3	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
EEFKBDCK_02124	CDS	1470				hypothetical protein
EEFKBDCK_02125	CDS	972	fcl_1	1.1.1.271	COG0451	GDP-L-fucose synthase
EEFKBDCK_02126	CDS	1128	gmd	4.2.1.47	COG1089	GDP-mannose 4,6-dehydratase
EEFKBDCK_02127	CDS	672				hypothetical protein
EEFKBDCK_02128	CDS	879				hypothetical protein
EEFKBDCK_02129	CDS	852				hypothetical protein
EEFKBDCK_02130	CDS	1398				hypothetical protein
EEFKBDCK_02131	CDS	786				hypothetical protein
EEFKBDCK_02132	CDS	879				hypothetical protein
EEFKBDCK_02133	CDS	1485	wcaJ	2.7.8.31	COG2148	UDP-glucose:undecaprenyl-phosphate glucose-1-phosphate transferase
EEFKBDCK_02134	CDS	1173				hypothetical protein
EEFKBDCK_02135	CDS	912	pleD_2			Response regulator PleD
EEFKBDCK_02136	CDS	3552	rcsC_15	2.7.13.3		Sensor histidine kinase RcsC
EEFKBDCK_02137	CDS	1128				Purine-binding protein
EEFKBDCK_02138	CDS	288	dnaJ_1			Chaperone protein DnaJ
EEFKBDCK_02139	CDS	543				hypothetical protein
EEFKBDCK_02140	CDS	765				hypothetical protein
EEFKBDCK_02141	CDS	1197				hypothetical protein
EEFKBDCK_02142	CDS	624	gph_3	3.1.3.18		Phosphoglycolate phosphatase
EEFKBDCK_02143	CDS	279				hypothetical protein
EEFKBDCK_02144	CDS	480				hypothetical protein
EEFKBDCK_02145	CDS	1068	glnL	2.7.13.3	COG3852	Sensory histidine kinase/phosphatase NtrB
EEFKBDCK_02146	CDS	1395	ntrC_2		COG2204	DNA-binding transcriptional regulator NtrC
EEFKBDCK_02147	CDS	705				hypothetical protein
EEFKBDCK_02148	CDS	849				hypothetical protein
EEFKBDCK_02149	CDS	462				hypothetical protein
EEFKBDCK_02150	CDS	2823	valS	6.1.1.9	COG0525	Valine--tRNA ligase
EEFKBDCK_02151	CDS	984		1.1.1.393	COG1028	3-beta-hydroxycholanate 3-dehydrogenase (NADP(+))
EEFKBDCK_02152	CDS	1752				hypothetical protein
EEFKBDCK_02153	CDS	342				hypothetical protein
EEFKBDCK_02154	CDS	321				hypothetical protein
EEFKBDCK_02155	CDS	516	ssb			Single-stranded DNA-binding protein
EEFKBDCK_02156	CDS	1389	yajR		COG0477	Inner membrane transport protein YajR
EEFKBDCK_02157	CDS	2862	uvrA		COG0178	UvrABC system protein A
EEFKBDCK_02158	CDS	1920				hypothetical protein
EEFKBDCK_02159	CDS	1137	pilT_2		COG2805	Twitching mobility protein
EEFKBDCK_02160	CDS	1041	pilT_3		COG2805	Twitching mobility protein
EEFKBDCK_02161	CDS	705	yggS		COG0325	Pyridoxal phosphate homeostasis protein
EEFKBDCK_02162	CDS	819	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
EEFKBDCK_02163	CDS	594				hypothetical protein
EEFKBDCK_02164	CDS	432				hypothetical protein
EEFKBDCK_02165	CDS	1533	dsbD	1.8.1.8	COG4232	Thiol:disulfide interchange protein DsbD
EEFKBDCK_02166	CDS	468	resA_2		COG0526	Thiol-disulfide oxidoreductase ResA
EEFKBDCK_02167	CDS	306	bigR_2		COG0640	Biofilm growth-associated repressor
EEFKBDCK_02168	CDS	1539	gpmI	5.4.2.12	COG0696	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
EEFKBDCK_02169	CDS	1284	envC		COG4942	Murein hydrolase activator EnvC
EEFKBDCK_02170	CDS	1464				hypothetical protein
EEFKBDCK_02171	CDS	402				hypothetical protein
EEFKBDCK_02172	CDS	807	moeB	2.7.7.80	COG0476	Molybdopterin-synthase adenylyltransferase
EEFKBDCK_02173	CDS	999	trpS2	6.1.1.2	COG0180	Tryptophan--tRNA ligase 2
EEFKBDCK_02174	CDS	780	yjjV	3.1.-.-	COG0084	putative metal-dependent hydrolase YjjV
EEFKBDCK_02175	CDS	1017	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
EEFKBDCK_02176	CDS	1788				hypothetical protein
EEFKBDCK_02177	CDS	495				hypothetical protein
EEFKBDCK_02178	CDS	2760	ppc	4.1.1.31	COG2352	Phosphoenolpyruvate carboxylase
EEFKBDCK_02179	CDS	843				hypothetical protein
EEFKBDCK_02180	CDS	1515	ubiB_2	2.7.-.-	COG0661	putative protein kinase UbiB
EEFKBDCK_02181	CDS	564	ubiJ_1			Ubiquinone biosynthesis accessory factor UbiJ
EEFKBDCK_02182	CDS	738	ubiE	2.1.1.163	COG2226	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
EEFKBDCK_02183	CDS	375				hypothetical protein
EEFKBDCK_02184	CDS	693	phoB_2		COG0745	Phosphate regulon transcriptional regulatory protein PhoB
EEFKBDCK_02185	CDS	1290	phoR	2.7.13.3		Phosphate regulon sensor protein PhoR
EEFKBDCK_02186	CDS	444				hypothetical protein
EEFKBDCK_02187	CDS	486				hypothetical protein
EEFKBDCK_02188	CDS	2178				hypothetical protein
EEFKBDCK_02189	CDS	2529				hypothetical protein
EEFKBDCK_02190	CDS	1080	tal	2.2.1.2		Transaldolase
EEFKBDCK_02191	CDS	333				hypothetical protein
EEFKBDCK_02192	CDS	5793				hypothetical protein
EEFKBDCK_02193	CDS	591	yigZ		COG1739	IMPACT family member YigZ
EEFKBDCK_02194	CDS	2274	pbpC		COG4953	Penicillin-binding protein 1C
EEFKBDCK_02195	CDS	1185				hypothetical protein
EEFKBDCK_02196	CDS	1020				IS3 family transposase ISCARN101
EEFKBDCK_02197	CDS	498				hypothetical protein
EEFKBDCK_02198	CDS	2610				hypothetical protein
EEFKBDCK_02199	CDS	2307	topA	5.6.2.1		DNA topoisomerase 1
EEFKBDCK_02200	CDS	1077				hypothetical protein
EEFKBDCK_02201	CDS	483				hypothetical protein
EEFKBDCK_02202	CDS	618				hypothetical protein
EEFKBDCK_02203	CDS	504	def1	3.5.1.88		Peptide deformylase 1
EEFKBDCK_02204	CDS	927	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
EEFKBDCK_02205	CDS	816	htpX_2	3.4.24.-	COG0501	Protease HtpX 
EEFKBDCK_02206	CDS	1275	rsmB_1	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
EEFKBDCK_02207	CDS	639				hypothetical protein
EEFKBDCK_02208	CDS	2139	sasA_3	2.7.-.-		Adaptive-response sensory-kinase SasA
EEFKBDCK_02209	CDS	1302	zraR_1		COG2204	Transcriptional regulatory protein ZraR
EEFKBDCK_02210	CDS	1005				hypothetical protein
EEFKBDCK_02211	CDS	1377	trkA		COG0569	Trk system potassium uptake protein TrkA
EEFKBDCK_02212	CDS	1470	trkH		COG0168	Trk system potassium uptake protein TrkH
EEFKBDCK_02213	CDS	633				hypothetical protein
EEFKBDCK_02214	CDS	222				hypothetical protein
EEFKBDCK_02215	CDS	783	metQ		COG1464	putative D-methionine-binding lipoprotein MetQ
EEFKBDCK_02216	CDS	744				hypothetical protein
EEFKBDCK_02217	CDS	1107				hypothetical protein
EEFKBDCK_02218	CDS	1059	spuD		COG0687	Putrescine-binding periplasmic protein SpuD
EEFKBDCK_02219	CDS	774	ydcV			Inner membrane ABC transporter permease protein YdcV
EEFKBDCK_02220	CDS	927				hypothetical protein
EEFKBDCK_02221	CDS	1089	potA	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
EEFKBDCK_02222	CDS	1338		3.1.4.-	COG2206	Cyclic di-GMP phosphodiesterase
EEFKBDCK_02223	CDS	1545				hypothetical protein
EEFKBDCK_02224	CDS	1320	dgt	3.1.5.1	COG0232	Deoxyguanosinetriphosphate triphosphohydrolase
EEFKBDCK_02225	CDS	294				hypothetical protein
EEFKBDCK_02226	CDS	597	ompW		COG3047	Outer membrane protein W
EEFKBDCK_02227	CDS	1008				hypothetical protein
EEFKBDCK_02228	CDS	1197				hypothetical protein
EEFKBDCK_02229	CDS	888				hypothetical protein
EEFKBDCK_02230	CDS	1101	stiP	3.4.22.-		Cysteine protease StiP
EEFKBDCK_02231	CDS	789				hypothetical protein
EEFKBDCK_02232	CDS	1170				hypothetical protein
EEFKBDCK_02233	CDS	1023				hypothetical protein
EEFKBDCK_02234	CDS	582	yceC_1		COG2310	Stress response protein SCP2
EEFKBDCK_02235	CDS	711				putative protein
EEFKBDCK_02236	CDS	1305				hypothetical protein
EEFKBDCK_02237	CDS	576	yceD_1		COG2310	General stress protein 16U
EEFKBDCK_02238	CDS	1497				hypothetical protein
EEFKBDCK_02239	CDS	1278				hypothetical protein
EEFKBDCK_02240	CDS	1044				hypothetical protein
EEFKBDCK_02241	CDS	639				hypothetical protein
EEFKBDCK_02242	CDS	642	yceC_2		COG2310	Stress response protein SCP2
EEFKBDCK_02243	CDS	579	yceD_2		COG2310	General stress protein 16U
EEFKBDCK_02244	CDS	897	dmlR_3			HTH-type transcriptional regulator DmlR
EEFKBDCK_02245	CDS	600	azoR	1.7.1.17	COG1182	FMN-dependent NADH-azoreductase
EEFKBDCK_02246	CDS	864				hypothetical protein
EEFKBDCK_02247	CDS	192				hypothetical protein
EEFKBDCK_02248	CDS	807				hypothetical protein
EEFKBDCK_02249	CDS	807				hypothetical protein
EEFKBDCK_02250	CDS	1113	wbnH	2.4.1.306		O-antigen biosynthesis glycosyltransferase WbnH
EEFKBDCK_02251	CDS	1455				hypothetical protein
EEFKBDCK_02252	CDS	546				hypothetical protein
EEFKBDCK_02253	CDS	1317	argA	2.3.1.1	COG0548	Amino-acid acetyltransferase
EEFKBDCK_02254	CDS	2829				hypothetical protein
EEFKBDCK_02255	CDS	615	rhtB		COG1280	Homoserine/homoserine lactone efflux protein
EEFKBDCK_02256	CDS	651	gph_4	3.1.3.18		Phosphoglycolate phosphatase
EEFKBDCK_02257	CDS	432	IMPDH	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
EEFKBDCK_02258	CDS	876	argB	2.7.2.8	COG0548	Acetylglutamate kinase
EEFKBDCK_02259	CDS	642	betI_2			HTH-type transcriptional regulator BetI
EEFKBDCK_02260	CDS	1083	macA_1		COG0845	Macrolide export protein MacA
EEFKBDCK_02261	CDS	3078	cnrA			Nickel and cobalt resistance protein CnrA
EEFKBDCK_02262	CDS	1320	tolC_1		COG1538	Outer membrane protein TolC
EEFKBDCK_02263	CDS	330	hvrA			Trans-acting regulatory protein HvrA
EEFKBDCK_02264	CDS	2121	uvrD	3.6.4.12	COG0210	DNA helicase II
EEFKBDCK_02265	CDS	1071				hypothetical protein
EEFKBDCK_02266	CDS	474				hypothetical protein
EEFKBDCK_02267	CDS	300				STAS-domain containing protein
EEFKBDCK_02268	CDS	1065	ydiK_2		COG0628	Putative transport protein YdiK
EEFKBDCK_02269	CDS	303				hypothetical protein
EEFKBDCK_02270	CDS	1005	gap3	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase 3
EEFKBDCK_02271	CDS	1206				hypothetical protein
EEFKBDCK_02272	rRNA	108				5S ribosomal RNA
EEFKBDCK_02273	rRNA	1769				23S ribosomal RNA (partial)
EEFKBDCK_02274	rRNA	1168				23S ribosomal RNA (partial)
EEFKBDCK_02275	rRNA	1530				16S ribosomal RNA
EEFKBDCK_02276	CDS	579	mnmA_1	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
EEFKBDCK_02277	CDS	507	mnmA_2	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
EEFKBDCK_02278	CDS	450	nudJ	3.6.1.-	COG0494	Phosphatase NudJ
EEFKBDCK_02279	CDS	624	rluE	5.4.99.20	COG1187	Ribosomal large subunit pseudouridine synthase E
EEFKBDCK_02280	CDS	1224	icd	1.1.1.42	COG0538	Isocitrate dehydrogenase [NADP]
EEFKBDCK_02281	CDS	204	cspE_1			Cold shock-like protein CspE
EEFKBDCK_02282	CDS	204	cspE_2			Cold shock-like protein CspE
EEFKBDCK_02283	CDS	312	clpS			ATP-dependent Clp protease adapter protein ClpS
EEFKBDCK_02284	CDS	2265	clpA		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpA
EEFKBDCK_02285	CDS	825	mscS_1		COG0668	Small-conductance mechanosensitive channel
EEFKBDCK_02286	CDS	924	xerD		COG4974	Tyrosine recombinase XerD
EEFKBDCK_02287	CDS	486	ogt	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase, constitutive
EEFKBDCK_02288	CDS	384	rplS		COG0335	50S ribosomal protein L19
EEFKBDCK_02289	CDS	792	trmD	2.1.1.228	COG0336	tRNA (guanine-N(1)-)-methyltransferase
EEFKBDCK_02290	CDS	546	rimM		COG0806	Ribosome maturation factor RimM
EEFKBDCK_02291	CDS	252	rpsP		COG0228	30S ribosomal protein S16
EEFKBDCK_02292	CDS	1353	ffh		COG0541	Signal recognition particle protein
EEFKBDCK_02293	CDS	849	ccsA_1			Cytochrome c biogenesis protein CcsA
EEFKBDCK_02294	CDS	1185				hypothetical protein
EEFKBDCK_02295	CDS	1710				hypothetical protein
EEFKBDCK_02296	CDS	1224	gspF		COG1459	Putative type II secretion system protein F
EEFKBDCK_02297	CDS	864	outO			Type 4 prepilin-like proteins leader peptide-processing enzyme
EEFKBDCK_02298	CDS	627	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
EEFKBDCK_02299	CDS	759	zapD		COG4582	Cell division protein ZapD
EEFKBDCK_02300	CDS	192	yacG			DNA gyrase inhibitor YacG
EEFKBDCK_02301	CDS	132				hypothetical protein
EEFKBDCK_02302	CDS	774				hypothetical protein
EEFKBDCK_02303	CDS	822	apaH	3.6.1.41	COG0639	Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
EEFKBDCK_02304	CDS	885				hypothetical protein
EEFKBDCK_02305	CDS	390	rplQ		COG0203	50S ribosomal protein L17
EEFKBDCK_02306	CDS	984	rpoA	2.7.7.6		DNA-directed RNA polymerase subunit alpha
EEFKBDCK_02307	CDS	633	rpsD		COG0522	30S ribosomal protein S4
EEFKBDCK_02308	CDS	393	rpsK		COG0100	30S ribosomal protein S11
EEFKBDCK_02309	CDS	363	rpsM		COG0099	30S ribosomal protein S13
EEFKBDCK_02310	CDS	114	rpmJ		COG0257	50S ribosomal protein L36
EEFKBDCK_02311	CDS	219	infA			Translation initiation factor IF-1
EEFKBDCK_02312	CDS	1305	secY		COG0201	Protein translocase subunit SecY
EEFKBDCK_02313	CDS	435	rplO		COG0200	50S ribosomal protein L15
EEFKBDCK_02314	CDS	186	rpmD		COG1841	50S ribosomal protein L30
EEFKBDCK_02315	CDS	516	rpsE		COG0098	30S ribosomal protein S5
EEFKBDCK_02316	CDS	354	rplR		COG0256	50S ribosomal protein L18
EEFKBDCK_02317	CDS	534	rplF		COG0097	50S ribosomal protein L6
EEFKBDCK_02318	CDS	393	rpsH		COG0096	30S ribosomal protein S8
EEFKBDCK_02319	CDS	306	rpsN		COG0199	30S ribosomal protein S14
EEFKBDCK_02320	CDS	540	rplE		COG0094	50S ribosomal protein L5
EEFKBDCK_02321	CDS	321	rplX		COG0198	50S ribosomal protein L24
EEFKBDCK_02322	CDS	369	rplN		COG0093	50S ribosomal protein L14
EEFKBDCK_02323	CDS	261	rpsQ		COG0186	30S ribosomal protein S17
EEFKBDCK_02324	CDS	189	rpmC		COG0255	50S ribosomal protein L29
EEFKBDCK_02325	CDS	420	rplP		COG0197	50S ribosomal protein L16
EEFKBDCK_02326	CDS	708	rpsC		COG0092	30S ribosomal protein S3
EEFKBDCK_02327	CDS	330	rplV		COG0091	50S ribosomal protein L22
EEFKBDCK_02328	CDS	276	rpsS		COG0185	30S ribosomal protein S19
EEFKBDCK_02329	CDS	837	rplB		COG0090	50S ribosomal protein L2
EEFKBDCK_02330	CDS	306	rplW		COG0089	50S ribosomal protein L23
EEFKBDCK_02331	CDS	621	rplD		COG0088	50S ribosomal protein L4
EEFKBDCK_02332	CDS	645	rplC		COG0087	50S ribosomal protein L3
EEFKBDCK_02333	CDS	312	rpsJ		COG0051	30S ribosomal protein S10
EEFKBDCK_02334	CDS	1191	tufA_1		COG0050	Elongation factor Tu
EEFKBDCK_02335	CDS	2100	fusA		COG0480	Elongation factor G
EEFKBDCK_02336	CDS	471	rpsG		COG0049	30S ribosomal protein S7
EEFKBDCK_02337	CDS	375	rpsL		COG0048	30S ribosomal protein S12
EEFKBDCK_02338	CDS	4200	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
EEFKBDCK_02339	CDS	4185	rpoB	2.7.7.6		DNA-directed RNA polymerase subunit beta
EEFKBDCK_02340	CDS	369	rplL			50S ribosomal protein L7/L12
EEFKBDCK_02341	CDS	543	rplJ		COG0244	50S ribosomal protein L10
EEFKBDCK_02342	CDS	696	rplA		COG0081	50S ribosomal protein L1
EEFKBDCK_02343	CDS	432	rplK		COG0080	50S ribosomal protein L11
EEFKBDCK_02344	CDS	534	nusG		COG0250	Transcription termination/antitermination protein NusG
EEFKBDCK_02345	CDS	354	secE			Protein translocase subunit SecE
EEFKBDCK_02346	tRNA	76				tRNA-Trp(cca)
EEFKBDCK_02347	CDS	1191	tufA_2		COG0050	Elongation factor Tu
EEFKBDCK_02348	tRNA	75				tRNA-Thr(ggt)
EEFKBDCK_02349	tRNA	74				tRNA-Gly(tcc)
EEFKBDCK_02350	tRNA	86				tRNA-Tyr(gta)
EEFKBDCK_02351	tRNA	76				tRNA-Phe(gaa)
EEFKBDCK_02352	tRNA	76				tRNA-Phe(gaa)
EEFKBDCK_02353	CDS	366				hypothetical protein
EEFKBDCK_02354	CDS	1080	rlmG	2.1.1.174	COG2813	Ribosomal RNA large subunit methyltransferase G
EEFKBDCK_02355	CDS	585				hypothetical protein
EEFKBDCK_02356	CDS	1266	dnaK_1		COG0443	Chaperone protein DnaK
EEFKBDCK_02357	CDS	621				hypothetical protein
EEFKBDCK_02358	CDS	423	yccU		COG1832	putative protein YccU
EEFKBDCK_02359	CDS	762				hypothetical protein
EEFKBDCK_02360	CDS	816				hypothetical protein
EEFKBDCK_02361	CDS	444				hypothetical protein
EEFKBDCK_02362	CDS	231				hypothetical protein
EEFKBDCK_02363	CDS	903	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
EEFKBDCK_02364	CDS	693				hypothetical protein
EEFKBDCK_02365	CDS	981	xerC		COG4973	Tyrosine recombinase XerC
EEFKBDCK_02366	CDS	957	pip	3.4.11.5		Proline iminopeptidase
EEFKBDCK_02367	CDS	1767	feoB		COG0370	Fe(2+) transporter FeoB
EEFKBDCK_02368	CDS	276				hypothetical protein
EEFKBDCK_02369	CDS	1278	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
EEFKBDCK_02370	CDS	558	pagP_1	2.3.1.251		Lipid A palmitoyltransferase PagP
EEFKBDCK_02371	CDS	1563	purH		COG0138	Bifunctional purine biosynthesis protein PurH
EEFKBDCK_02372	CDS	240	fis		COG2901	DNA-binding protein Fis
EEFKBDCK_02373	CDS	1068	dusB	1.3.1.-	COG0042	tRNA-dihydrouridine synthase B
EEFKBDCK_02374	CDS	141				hypothetical protein
EEFKBDCK_02375	CDS	1428	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
EEFKBDCK_02376	CDS	1416	gatA	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
EEFKBDCK_02377	CDS	288	gatC	6.3.5.-	COG0721	Glutamyl-tRNA(Gln) amidotransferase subunit C
EEFKBDCK_02378	CDS	1044	mreB		COG1077	Cell shape-determining protein MreB
EEFKBDCK_02379	CDS	885	mreC		COG1792	Cell shape-determining protein MreC
EEFKBDCK_02380	CDS	507				hypothetical protein
EEFKBDCK_02381	CDS	1920	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
EEFKBDCK_02382	CDS	1113	mrdB	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase MrdB
EEFKBDCK_02383	CDS	936	rlpA	4.2.2.-		Endolytic peptidoglycan transglycosylase RlpA
EEFKBDCK_02384	CDS	267				hypothetical protein
EEFKBDCK_02385	CDS	1278	pyrC'		COG0044	Dihydroorotase-like protein
EEFKBDCK_02386	CDS	963	pyrB_2	2.1.3.2		Aspartate carbamoyltransferase
EEFKBDCK_02387	CDS	483	yqgF	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
EEFKBDCK_02388	CDS	552				hypothetical protein
EEFKBDCK_02389	CDS	1386	phrA	4.1.99.3		Deoxyribodipyrimidine photo-lyase
EEFKBDCK_02390	CDS	372				hypothetical protein
EEFKBDCK_02391	CDS	420				hypothetical protein
EEFKBDCK_02392	CDS	1044	cbbA	4.1.2.13		Fructose-bisphosphate aldolase
EEFKBDCK_02393	CDS	1173	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
EEFKBDCK_02394	CDS	1215	entS			Enterobactin exporter EntS
EEFKBDCK_02395	CDS	534				hypothetical protein
EEFKBDCK_02396	CDS	1101	nemA_1	1.3.1.-	COG1902	N-ethylmaleimide reductase
EEFKBDCK_02397	CDS	1023	curA	1.3.1.-	COG2130	NADPH-dependent curcumin reductase
EEFKBDCK_02398	CDS	906				hypothetical protein
EEFKBDCK_02399	CDS	1158	yqhD_2	1.1.1.-	COG1979	Alcohol dehydrogenase YqhD
EEFKBDCK_02400	CDS	591	nemR			HTH-type transcriptional repressor NemR
